0.13848089	0.93610364
-1.1873186	-0.7388026
1.2336437	-0.62836975
-0.15365236	1.7407811
1.1477488	0.6613554
-1.5099547	-0.60177517
-0.5501741	-0.9838831
0.35344005	0.19044122
1.666592	-1.852798
-2.3728442	0.71369815
1.2904636	-1.4323257
0.5970454	-1.0652108
1.7491436	1.5621314
-0.88143814	-2.077965
2.1875005	-0.23910871
-1.670417	-1.3798895
-1.3336729	-1.8519818
0.16608644	0.87951696
1.6084927	0.3592309
-0.46012598	2.6247988
0.47883952	-0.7315363
-2.0699978	0.64152527
-2.0105557	-1.8640826
0.33232445	0.09909073
-1.5873983	-0.9099089
-1.5504278	-0.8952138
1.4305556	-1.3894532
1.5492802	-0.116725914
0.7436906	0.29957142
1.4511263	-0.98515904
-0.7228783	-0.80270505
-1.5295471	-1.3983635
-0.60262144	-0.026724376
1.0567417	-0.41651535
-1.0615617	-1.621788
0.3568983	-1.1668675
-0.49051875	0.83047223
0.60350084	0.11472034
0.5986922	-0.6914714
0.50422543	-0.91080505
-1.1165532	-0.7659887
-0.8511441	-0.3920389
-0.3530934	-0.06644706
1.939604	1.282142
-1.5388243	-1.3648154
-1.1757474	-1.4268267
-1.9127545	-2.2814553
-1.0347204	-1.2608974
-0.030927598	-1.1509143
-0.74240255	-0.94252163
-1.0449035	-1.2124529
-0.75282687	-1.0166317
0.9804472	-0.9898199
-0.6041703	-0.947546
1.5845373	0.5741592
1.0553787	0.5857174
1.9791485	1.5914186
-0.9392853	-0.55096817
-1.2408186	0.82745135
1.7022372	0.78309244
-1.6039209	2.952047
-0.66403097	-1.4475514
0.3067946	0.3040435
-0.48946226	-0.24915186
2.178884	0.57924074
0.48775297	1.0912135
-0.63932896	-1.6001288
-1.0240802	-0.82020384
0.95037526	-0.5008803
-1.9558723	0.4900585
0.17425701	-0.78544587
-2.1209812	-1.5545146
1.418509	0.01969824
-0.5910024	-1.7962871
-1.941328	-1.7818
1.0809634	-1.4021313
0.08253594	-0.47712496
-1.0089741	-1.2478646
0.39353937	-0.04365558
0.27144766	-0.1787728
-0.58915436	-1.3244296
-1.0281796	0.38536772
-0.5522753	-1.6467023
-1.3349737	0.44856998
-0.96793103	0.4896138
0.087712124	0.66685313
0.051027566	-1.6350633
-0.0716894	-0.03388191
-1.5139196	-0.8281105
1.8733044	-2.0742204
2.7687383	0.19315496
-0.9565736	-1.7844416
1.8160143	1.530277
-0.37622744	-0.9363172
-1.7547394	-1.4167485
1.8468837	-0.0010462031
0.99752593	0.2907023
-1.313913	-1.4334335
-1.9478536	0.67510635
-0.3961146	-0.14468515
-1.465888	0.36618486
0.604504	-1.4835256
3.369635	0.77059704
0.4491716	2.705439
-1.7445381	1.0603864
-0.43799514	-1.3041549
0.9791086	0.7704246
0.5921686	-0.23156247
1.4728193	0.5859705
-1.7335159	0.30681834
-1.4389267	-2.3854742
2.302989	1.4008696
-0.362823	1.7144052
0.87384474	1.5453022
-0.17523344	-0.3275386
-0.9039186	-0.6281019
-1.3426987	-0.80371124
-2.0313425	-2.0838063
1.0733758	-0.4972506
0.020462528	-0.35248742
1.0807542	-0.20011029
-0.77707034	3.7057562
-0.5408603	-0.9128623
1.3454305	-1.0395842
-0.32908124	-0.011115067
-1.943685	0.81380975
0.87457335	-0.5991788
-0.6100812	-0.5987658
-0.69673765	-0.8402005
-1.744779	-1.6139438
-2.1241655	-1.8726326
1.783304	0.76553303
0.5201917	0.06768798
0.31971198	-0.71655864
0.34912157	1.0572468
-3.3195024	2.2168164
0.80891633	-0.22227904
1.0358987	0.020096354
0.4618646	1.2935997
1.0025574	-1.1575681
-1.3335488	-1.4844723
-1.860976	-0.5552464
-0.30249673	-0.5678175
1.6880537	-0.2084096
-0.0579056	0.75440866
-0.06642826	2.595254
-0.12725161	-0.3254831
0.4411251	-1.4197385
1.3564746	1.1654351
-0.01250492	0.39694467
-1.1942978	-1.6209508
1.4369826	-0.38942692
-1.2257175	-1.05416
-0.18813772	-1.3328829
1.5674732	0.3407602
0.9649443	-0.09702321
-0.40391016	0.15831277
1.4507537	0.84071285
0.54958075	2.4292593
-2.802853	2.8126733
-1.1752865	-1.760721
-0.19678415	1.562412
