-0.0020944187	0.0058464506
0.000103665516	0.0011758335
-0.00046967692	-0.0001046065
0.0002457979	0.000507007
1.3496727e-05	-0.00095529424
0.0003821007	-0.0008574029
0.0009575288	-0.00216988
0.0005593123	0.002740052
0.0005827751	0.0017870372
0.0017895382	0.0017491715
-0.0007881266	0.0034056143
-0.0006755197	-0.0011270264
-0.00073834276	0.002385384
-0.0005642199	0.0044074752
0.00089626084	-0.00030139356
0.001789813	0.0011813293
-0.001049953	0.003257683
0.00088744634	0.0029320573
0.0014340463	0.0009822292
0.00013797358	0.00046838878
0.00014951988	0.0018176796
-0.0008940166	0.0031050895
0.0016098706	-0.0030143438
0.00056779804	-0.00015419011
0.0005244124	-3.969425e-05
0.0011429469	-0.0011887122
-0.0006716503	0.0014542533
0.0034267814	-0.0025828625
0.0001434004	-6.5365224e-05
-0.00011149468	0.0015017769
0.00091900467	-0.0010429966
0.0010144399	0.0011491819
0.0005296632	-0.00011480728
0.00018946663	0.00016962609
-2.1344284e-05	-0.00048452546
0.001101342	-0.0034037647
0.0009994924	-0.002567059
-0.0011996045	0.0020777215
0.0005942923	-7.8632846e-05
0.0006438191	0.0007879982
-0.00057236454	0.00010831852
-0.0009422628	0.0026213112
-0.0014665052	0.0038082437
-0.00042157806	0.00082100194
-0.0005358318	-7.476227e-05
5.5138953e-05	0.0020097368
-0.0019289907	0.004380333
0.00069279445	-0.0017187784
-0.0008551986	0.00047599396
0.00029905792	0.0041803443
8.8372035e-05	0.00065979024
0.0012309735	-0.0029346906
0.0008023558	0.001211221
-9.18298e-05	0.0024010804
-0.0010285852	0.0018975056
0.0011022924	-0.0029471307
2.2621593e-05	-0.0020252517
0.00043776538	-0.0012436538
0.0007444266	6.064365e-05
0.0009811956	-0.000637744
0.00019001961	0.0017657602
0.0008310089	0.0006589248
0.002381852	-0.0020264569
0.00061191805	0.00071292615
0.00036344246	0.00031778554
0.002816372	-0.0016699726
-0.00074727274	0.0014798796
0.0013941491	-0.0022409116
0.00061058113	-0.00027763413
-0.0008526372	0.0020053927
0.00011242926	0.0031336364
-0.00048596412	0.002262995
0.0010844189	-0.0026335178
0.000983086	0.0013987353
-0.00019010785	0.0012636218
2.4714274e-05	-0.0026380229
-0.00010882132	0.001879946
-0.0010213745	0.0031369799
-0.0007916065	0.0003734656
0.0011980929	-0.004305438
0.00042797253	0.00039874634
0.0007703735	0.0005772124
-0.0018550116	0.0027046246
1.5004538e-05	-0.000730459
0.00062286016	-0.0014693415
-0.00038244855	-0.00021525577
0.0009152414	-0.000115405186
-0.0016197106	0.002217295
0.0010907524	-0.002482588
-0.0006591	-6.3536456e-05
-0.002900822	0.0024702223
0.0011642445	-0.002752039
0.0012534834	-0.0009651914
-0.0013180883	0.0011745795
0.0010577776	-0.0007035894
-0.00069743977	-0.0011738151
0.0012141496	-0.0009809261
-0.0010798543	0.00096020766
0.0006859882	-0.0011704506
-0.000114615075	-0.0019470592
0.000881942	-0.0026937113
-0.0017115357	0.0062481076
0.00040617352	-0.0016156541
-0.00044187158	0.00083794503
0.0012929882	-0.0017640138
0.00064013037	-0.0005055353
0.0017494101	0.0007160414
-6.476743e-05	0.0022120536
-0.0011980021	0.0018678865
-0.0021761204	0.0028144429
0.0008892161	0.0045746663
0.00077401265	-0.0015316227
-0.0008638189	0.0030316724
-0.0016430062	0.007278249
0.0024657696	-0.00048450695
0.00041075842	-0.00063791266
0.00015289756	0.0018022811
-0.0016115499	0.0064219595
-0.00038253516	0.0007266613
0.0028324414	-0.00523577
0.00048440043	-0.00054288784
0.0011952543	0.00046006462
-0.00063807657	0.00089163205
-0.00083591137	0.0041955546
0.0016587491	-0.0023118397
0.00055869995	0.00047468639
0.0012727648	-0.0013397564
0.00023724278	-0.0008363215
0.001202861	-0.0032503647
0.00059791445	-0.001103694
-0.0006326074	0.0015301058
-0.0005315952	0.00021624577
-0.00077752257	-7.17697e-05
0.0005610413	-0.0008616665
0.00037578517	-0.00064479315
-6.1532483e-06	-0.0010307202
-0.0023948108	0.001239369
-0.00088088866	0.0053496365
-0.00042635622	0.00027109368
0.0009785644	-0.004452091
0.0044843694	-0.0018717622
0.0024952972	-0.001186333
0.00023787934	0.001090244
