-1.0035172	1.1282997	0.9914799
0.90788466	1.3889644	0.77861255
0.75399226	0.66363513	1.1933413
0.25388712	4.6308208	-1.9248955
-1.2752454	1.713618	1.1254207
0.3428069	-0.4513397	-0.035431027
0.6745832	-1.7179103	-0.307841
-1.3753188	-1.2517165	-0.5709884
-0.433515	-1.5889063	-1.0824587
-0.15237254	-2.7547226	1.2790928
0.35756776	3.385946	-2.0182776
0.2863137	-0.8357091	-0.118109435
-1.434684	0.22986904	0.17254423
0.0743745	-2.181514	-0.8944681
0.5216525	-0.64441794	1.1618538
0.39014757	-0.7012069	0.1654802
-1.4805417	0.868871	1.7343867
-0.26113147	-1.3760687	0.8904284
-0.85013443	-3.434627	-2.53201
0.81824934	-0.54812586	0.23770243
0.3257777	4.212425	-0.8402155
-0.6920293	3.158643	2.0309305
-1.9163313	-1.3671037	-0.09591824
-5.758359	0.07684514	0.62942994
1.0734451	6.8275633	-5.9078617
0.723591	1.0934587	-0.5862999
-1.2836947	-3.4247272	0.25775555
-0.036320567	-3.5704753	-0.5892605
-1.3921945	-0.73040104	-2.3411112
-0.9314589	-3.3794787	-2.902392
-1.058754	2.334634	-1.2936516
-0.9285348	0.42600152	0.4023623
-0.86952716	-0.6490631	-0.33692306
0.22641695	-0.68954384	-0.06787741
0.50622267	0.8805176	0.07835257
-1.525516	1.4981337	0.7578856
-1.3967419	2.1831944	2.6675842
-0.33242178	-2.825838	0.024463356
0.52465594	0.11820778	-0.3356492
-0.10273719	-1.8499401	0.004895866
-4.7114954	-0.9518261	-0.72054964
-0.39648277	-0.4264399	0.44005036
0.79224205	0.02315712	0.3825848
-0.44231266	-3.856022	-3.2490325
-0.8633743	-2.7802703	0.40108618
-1.2507098	5.5303836	-10.948066
-1.8446608	1.7916913	1.141803
-1.0773609	-0.33284828	0.76117486
-0.7976224	-0.80900764	-0.08544189
-0.16642576	-1.8235791	1.3377619
-0.095388114	-2.320646	0.57202387
-0.8740664	-4.21298	-0.47095162
-0.8778873	1.2926037	1.9431908
-0.14892238	-1.9487103	-0.9420338
0.20811918	-0.5293689	-0.3725776
0.9959142	0.23097256	0.52879083
0.12789017	1.1231356	1.3276362
0.7384088	0.19880426	0.5841088
-1.7874112	-1.5488338	-0.06449279
-0.81955343	1.6804298	0.73422086
0.07166374	1.2529583	0.15690202
-0.13276768	1.099868	0.16994098
-0.47659618	-2.9148989	0.078746766
0.007619798	2.069092	2.415666
-0.7584545	-2.2982051	0.068395615
-0.984389	-1.8230997	2.3622835
-0.6314817	3.988232	-1.3477488
-0.36624008	-2.814257	0.0736022
-0.44571334	0.31452534	0.29632115
0.3296554	0.29856566	0.76960164
-0.45197827	3.2155726	2.230066
0.13323724	-0.61998105	1.4336367
-0.53924876	1.5136656	2.4854925
0.030399084	-1.6188494	1.3499374
0.1886478	-2.2261722	-0.24518308
-0.2246272	-3.1537395	-0.19225359
0.05356592	-3.402962	-0.590293
-0.23364836	-3.456422	-0.53700393
0.81315863	3.054053	-0.45134163
-0.74908453	0.12790972	1.0794488
-1.9727178	-1.6752058	-0.42134833
0.29644167	-0.9292239	0.07903005
0.49815115	-0.29615757	0.046357095
-0.17987126	2.2072024	2.4623578
0.19074649	4.190709	-1.4730012
-0.71431524	2.8529356	2.112842
0.14845064	-1.4019794	1.5079961
1.2332139	3.2073383	-1.3283653
0.22203976	6.8872423	-3.1695342
0.25722098	-1.1643938	1.5432878
0.5726822	-0.09424308	1.3246834
